abrangencia,tipo_abrangencia,ano,sexo,cor_raca,ocupacao,codigo_ocupacao,descricao_ocupacao,nivel_ocupacao,ocupacao_norm,pessoas,rendimento_medio_reais,rendimento_mediano_reais
Brasil,Brasil,2022,Mulheres,Indígena,1.1.1.4 Dirigentes de organizações que apresentam um interesse especial,1.1.1.4,Dirigentes de organizações que apresentam um interesse especial,4,dirigentes_de_organizacoes_que_apresentam_um_interesse_especial,28,4089.01,4000.0
Brasil,Brasil,2022,Total,Total,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,33907,14656.58,8000.0
Brasil,Brasil,2022,Total,Branca,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,24755,16847.37,10000.0
Brasil,Brasil,2022,Total,Preta,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,1439,8363.87,5000.0
Brasil,Brasil,2022,Total,Amarela,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,369,12609.12,10001.0
Brasil,Brasil,2022,Total,Parda,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,7298,8646.95,5000.0
Brasil,Brasil,2022,Total,Indígena,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,46,2310.35,1500.0
Brasil,Brasil,2022,Homens,Total,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,25438,16526.83,10000.0
Brasil,Brasil,2022,Homens,Branca,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,18717,19056.63,10300.0
Brasil,Brasil,2022,Homens,Preta,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,1010,8162.44,4500.0
Brasil,Brasil,2022,Homens,Amarela,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,251,14828.38,14000.0
Brasil,Brasil,2022,Homens,Parda,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,5415,9541.05,5000.0
Brasil,Brasil,2022,Homens,Indígena,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,46,2310.35,1500.0
Brasil,Brasil,2022,Mulheres,Total,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,8469,9038.96,5850.0
Brasil,Brasil,2022,Mulheres,Branca,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,6038,9999.3,6000.0
Brasil,Brasil,2022,Mulheres,Preta,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,429,8837.55,6000.0
Brasil,Brasil,2022,Mulheres,Amarela,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,119,7922.58,5001.0
Brasil,Brasil,2022,Mulheres,Parda,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,1883,6075.22,3870.0
Brasil,Brasil,2022,Mulheres,Indígena,1.1.2 Diretores gerais e gerentes gerais,1.1.2,Diretores gerais e gerentes gerais,3,diretores_gerais_e_gerentes_gerais,,,
Brasil,Brasil,2022,Total,Total,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,33907,14656.58,8000.0
Brasil,Brasil,2022,Total,Branca,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,24755,16847.37,10000.0
Brasil,Brasil,2022,Total,Preta,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,1439,8363.87,5000.0
Brasil,Brasil,2022,Total,Amarela,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,369,12609.12,10001.0
Brasil,Brasil,2022,Total,Parda,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,7298,8646.95,5000.0
Brasil,Brasil,2022,Total,Indígena,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,46,2310.35,1500.0
Brasil,Brasil,2022,Homens,Total,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,25438,16526.83,10000.0
Brasil,Brasil,2022,Homens,Branca,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,18717,19056.63,10300.0
Brasil,Brasil,2022,Homens,Preta,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,1010,8162.44,4500.0
Brasil,Brasil,2022,Homens,Amarela,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,251,14828.38,14000.0
Brasil,Brasil,2022,Homens,Parda,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,5415,9541.05,5000.0
Brasil,Brasil,2022,Homens,Indígena,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,46,2310.35,1500.0
Brasil,Brasil,2022,Mulheres,Total,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,8469,9038.96,5850.0
Brasil,Brasil,2022,Mulheres,Branca,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,6038,9999.3,6000.0
Brasil,Brasil,2022,Mulheres,Preta,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,429,8837.55,6000.0
Brasil,Brasil,2022,Mulheres,Amarela,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,119,7922.58,5001.0
Brasil,Brasil,2022,Mulheres,Parda,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,1883,6075.22,3870.0
Brasil,Brasil,2022,Mulheres,Indígena,1.1.2.0 Diretores gerais e gerentes gerais,1.1.2.0,Diretores gerais e gerentes gerais,4,diretores_gerais_e_gerentes_gerais,,,
Brasil,Brasil,2022,Total,Total,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,889080,7542.72,4500.0
Brasil,Brasil,2022,Total,Branca,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,593585,8497.22,5000.0
Brasil,Brasil,2022,Total,Preta,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,55310,4988.38,3100.0
Brasil,Brasil,2022,Total,Amarela,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,10057,11513.43,8000.0
Brasil,Brasil,2022,Total,Parda,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,228831,5515.93,3200.0
Brasil,Brasil,2022,Total,Indígena,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,990,6625.9,3725.0
Brasil,Brasil,2022,Homens,Total,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,446909,9328.95,5100.0
Brasil,Brasil,2022,Homens,Branca,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,298827,10471.78,6000.0
Brasil,Brasil,2022,Homens,Preta,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,27459,6037.35,4000.0
Brasil,Brasil,2022,Homens,Amarela,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,5563,13886.94,10000.0
Brasil,Brasil,2022,Homens,Parda,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,114498,6914.02,4000.0
Brasil,Brasil,2022,Homens,Indígena,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,424,10005.41,6000.0
Brasil,Brasil,2022,Mulheres,Total,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,442171,5737.35,3500.0
Brasil,Brasil,2022,Mulheres,Branca,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,294759,6495.41,4000.0
Brasil,Brasil,2022,Mulheres,Preta,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,27851,3954.15,2700.0
Brasil,Brasil,2022,Mulheres,Amarela,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,4494,8575.42,6000.0
Brasil,Brasil,2022,Mulheres,Parda,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,114333,4115.81,2800.0
Brasil,Brasil,2022,Mulheres,Indígena,1.2 Dirigentes administrativos e comerciais,1.2,Dirigentes administrativos e comerciais,2,dirigentes_administrativos_e_comerciais,566,4098.17,3000.0
Brasil,Brasil,2022,Total,Total,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,521879,7113.79,4000.0
Brasil,Brasil,2022,Total,Branca,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,339589,8150.3,5000.0
Brasil,Brasil,2022,Total,Preta,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,33870,4715.38,3000.0
Brasil,Brasil,2022,Total,Amarela,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,5932,11783.77,7000.0
Brasil,Brasil,2022,Total,Parda,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,141726,5019.42,3000.0
Brasil,Brasil,2022,Total,Indígena,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,607,5105.97,2800.0
Brasil,Brasil,2022,Homens,Total,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,230968,9263.54,5000.0
Brasil,Brasil,2022,Homens,Branca,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,150158,10714.05,6000.0
Brasil,Brasil,2022,Homens,Preta,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,14792,5851.68,4000.0
Brasil,Brasil,2022,Homens,Amarela,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,3108,15131.96,10000.0
Brasil,Brasil,2022,Homens,Parda,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,62655,6310.21,4000.0
Brasil,Brasil,2022,Homens,Indígena,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,206,7157.59,2000.0
Brasil,Brasil,2022,Mulheres,Total,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,290912,5407.02,3300.0
Brasil,Brasil,2022,Mulheres,Branca,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,189431,6118.07,4000.0
Brasil,Brasil,2022,Mulheres,Preta,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,19078,3834.34,2700.0
Brasil,Brasil,2022,Mulheres,Amarela,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,2824,8099.34,6000.0
Brasil,Brasil,2022,Mulheres,Parda,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,79071,3996.62,2700.0
Brasil,Brasil,2022,Mulheres,Indígena,1.2.1 Dirigentes de administração e de serviços,1.2.1,Dirigentes de administração e de serviços,3,dirigentes_de_administracao_e_de_servicos,401,4050.2,3000.0
Brasil,Brasil,2022,Total,Total,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,95770,10548.21,6000.0
Brasil,Brasil,2022,Total,Branca,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,68829,11687.21,7000.0
Brasil,Brasil,2022,Total,Preta,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,4301,6476.51,4500.0
Brasil,Brasil,2022,Total,Amarela,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,1796,17832.22,15000.0
Brasil,Brasil,2022,Total,Parda,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,20713,7011.07,4500.0
Brasil,Brasil,2022,Total,Indígena,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,132,5257.11,4000.0
Brasil,Brasil,2022,Homens,Total,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,45774,14106.37,9000.0
Brasil,Brasil,2022,Homens,Branca,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,33073,15854.52,10000.0
Brasil,Brasil,2022,Homens,Preta,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,2115,7504.08,5000.0
Brasil,Brasil,2022,Homens,Amarela,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,1061,22017.15,17000.0
Brasil,Brasil,2022,Homens,Parda,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,9518,8625.08,5001.0
Brasil,Brasil,2022,Homens,Indígena,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,6,2073.56,2000.0
Brasil,Brasil,2022,Mulheres,Total,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,49996,7290.54,5000.0
Brasil,Brasil,2022,Mulheres,Branca,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,35755,7832.48,5000.0
Brasil,Brasil,2022,Mulheres,Preta,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,2186,5482.31,3900.0
Brasil,Brasil,2022,Mulheres,Amarela,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,734,11785.95,10000.0
Brasil,Brasil,2022,Mulheres,Parda,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,11195,5638.79,3600.0
Brasil,Brasil,2022,Mulheres,Indígena,1.2.1.1 Dirigentes financeiros,1.2.1.1,Dirigentes financeiros,4,dirigentes_financeiros,126,5418.47,4000.0
Brasil,Brasil,2022,Total,Total,1.2.1.2 Dirigentes de recursos humanos,1.2.1.2,Dirigentes de recursos humanos,4,dirigentes_de_recursos_humanos,139764,5457.18,3000.0
Brasil,Brasil,2022,Total,Branca,1.2.1.2 Dirigentes de recursos humanos,1.2.1.2,Dirigentes de recursos humanos,4,dirigentes_de_recursos_humanos,86690,6509.14,3500.0
Brasil,Brasil,2022,Total,Preta,1.2.1.2 Dirigentes de recursos humanos,1.2.1.2,Dirigentes de recursos humanos,4,dirigentes_de_recursos_humanos,10636,3738.7,2500.0
Brasil,Brasil,2022,Total,Amarela,1.2.1.2 Dirigentes de recursos humanos,1.2.1.2,Dirigentes de recursos humanos,4,dirigentes_de_recursos_humanos,1008,6594.43,4500.0
Brasil,Brasil,2022,Total,Parda,1.2.1.2 Dirigentes de recursos humanos,1.2.1.2,Dirigentes de recursos humanos,4,dirigentes_de_recursos_humanos,41165,3671.26,2500.0
Brasil,Brasil,2022,Total,Indígena,1.2.1.2 Dirigentes de recursos humanos,1.2.1.2,Dirigentes de recursos humanos,4,dirigentes_de_recursos_humanos,212,3392.06,2000.0
